timestamp,soil_raw,temperature_c,humidity_pct,plant_id,soil_condition,irrigation_label,session_id,label_source
2026-01-05T18:30:00,507,31.0,70.6,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_03,synthetic_demo
2026-01-05T18:40:00,529,30.6,76.3,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_03,synthetic_demo
2026-01-05T18:50:00,522,30.9,68.8,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_03,synthetic_demo
2026-01-05T19:00:00,520,30.6,65.0,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_03,synthetic_demo
2026-01-05T19:10:00,531,29.8,78.1,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_03,synthetic_demo
2026-01-05T19:20:00,522,30.1,80.5,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_03,synthetic_demo
2026-01-05T19:30:00,534,30.0,71.7,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_03,synthetic_demo
2026-01-05T19:40:00,540,29.4,67.9,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_03,synthetic_demo
2026-01-05T19:50:00,542,29.6,72.5,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_03,synthetic_demo
2026-01-05T20:00:00,551,28.7,73.7,DEMO_plant_1,dry,NO_WATER,DEMO_SYNTHETIC_session_03,synthetic_demo
2026-01-05T20:10:00,551,29.6,72.9,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_03,synthetic_demo
2026-01-05T20:20:00,556,29.4,70.4,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_03,synthetic_demo
2026-01-05T20:30:00,550,28.6,76.5,DEMO_plant_1,dry,NO_WATER,DEMO_SYNTHETIC_session_03,synthetic_demo
2026-01-05T20:40:00,563,28.6,76.3,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_03,synthetic_demo
2026-01-05T20:50:00,570,27.3,71.8,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_03,synthetic_demo
2026-01-05T21:00:00,556,27.6,78.0,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_03,synthetic_demo
2026-01-05T21:10:00,559,27.7,81.9,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_03,synthetic_demo
2026-01-05T21:20:00,575,27.2,76.9,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_03,synthetic_demo
2026-01-05T21:30:00,567,27.7,74.8,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_03,synthetic_demo
2026-01-05T21:40:00,579,28.0,75.0,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_03,synthetic_demo
2026-01-05T21:50:00,570,26.5,79.1,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_03,synthetic_demo
2026-01-05T22:00:00,583,26.4,72.1,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_03,synthetic_demo
2026-01-05T22:10:00,577,26.6,77.6,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_03,synthetic_demo
2026-01-05T22:20:00,579,27.0,75.5,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_03,synthetic_demo
2026-01-05T22:30:00,588,25.6,83.8,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_03,synthetic_demo
2026-01-05T22:40:00,578,26.0,77.3,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_03,synthetic_demo
2026-01-05T22:50:00,576,26.4,82.3,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_03,synthetic_demo
2026-01-05T23:00:00,580,24.9,75.9,DEMO_plant_1,dry,NO_WATER,DEMO_SYNTHETIC_session_03,synthetic_demo
2026-01-05T23:10:00,587,24.8,81.0,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_03,synthetic_demo
2026-01-05T23:20:00,576,25.0,80.0,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_03,synthetic_demo
2026-01-05T23:30:00,590,24.8,76.7,DEMO_plant_1,dry,NO_WATER,DEMO_SYNTHETIC_session_03,synthetic_demo
2026-01-05T23:40:00,584,25.1,79.4,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_03,synthetic_demo
2026-01-05T23:50:00,596,24.7,82.9,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_03,synthetic_demo
2026-01-06T00:00:00,575,23.8,79.5,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_03,synthetic_demo
2026-01-06T00:10:00,586,24.5,74.5,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_03,synthetic_demo
2026-01-06T00:20:00,581,24.0,80.2,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_03,synthetic_demo
2026-01-06T00:30:00,587,24.6,76.8,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_03,synthetic_demo
2026-01-06T00:40:00,594,23.7,79.6,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_03,synthetic_demo
2026-01-06T00:50:00,593,23.5,80.5,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_03,synthetic_demo
