timestamp,soil_raw,temperature_c,humidity_pct,plant_id,soil_condition,irrigation_label,session_id,label_source
2026-01-07T19:00:00,522,27.4,70.3,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_04,synthetic_demo
2026-01-07T19:10:00,521,26.9,76.7,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_04,synthetic_demo
2026-01-07T19:20:00,512,27.0,76.0,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_04,synthetic_demo
2026-01-07T19:30:00,525,26.8,76.5,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_04,synthetic_demo
2026-01-07T19:40:00,526,26.0,77.7,DEMO_plant_1,dry,NO_WATER,DEMO_SYNTHETIC_session_04,synthetic_demo
2026-01-07T19:50:00,528,26.1,78.4,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_04,synthetic_demo
2026-01-07T20:00:00,535,26.6,79.9,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_04,synthetic_demo
2026-01-07T20:10:00,533,25.4,75.2,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_04,synthetic_demo
2026-01-07T20:20:00,536,24.8,75.7,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_04,synthetic_demo
2026-01-07T20:30:00,538,24.7,76.1,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_04,synthetic_demo
2026-01-07T20:40:00,538,25.2,79.6,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_04,synthetic_demo
2026-01-07T20:50:00,527,25.0,82.7,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_04,synthetic_demo
2026-01-07T21:00:00,540,24.7,78.0,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_04,synthetic_demo
2026-01-07T21:10:00,537,25.0,71.5,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_04,synthetic_demo
2026-01-07T21:20:00,535,23.3,76.0,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_04,synthetic_demo
2026-01-07T21:30:00,554,24.3,77.4,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_04,synthetic_demo
2026-01-07T21:40:00,556,24.5,77.9,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_04,synthetic_demo
2026-01-07T21:50:00,555,23.2,79.9,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_04,synthetic_demo
2026-01-07T22:00:00,549,23.3,81.1,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_04,synthetic_demo
2026-01-07T22:10:00,557,23.0,80.5,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_04,synthetic_demo
2026-01-07T22:20:00,550,22.7,84.9,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_04,synthetic_demo
2026-01-07T22:30:00,553,22.7,79.7,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_04,synthetic_demo
2026-01-07T22:40:00,546,23.2,78.5,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_04,synthetic_demo
2026-01-07T22:50:00,556,23.2,82.6,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_04,synthetic_demo
2026-01-07T23:00:00,555,22.1,77.8,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_04,synthetic_demo
2026-01-07T23:10:00,547,22.8,82.8,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_04,synthetic_demo
2026-01-07T23:20:00,556,21.9,83.0,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_04,synthetic_demo
2026-01-07T23:30:00,556,22.4,81.7,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_04,synthetic_demo
2026-01-07T23:40:00,568,21.5,88.0,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_04,synthetic_demo
2026-01-07T23:50:00,564,21.4,81.4,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_04,synthetic_demo
