timestamp,soil_raw,temperature_c,humidity_pct,plant_id,soil_condition,irrigation_label,session_id,label_source
2026-01-03T20:20:00,511,25.9,79.3,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_02,synthetic_demo
2026-01-03T20:30:00,526,26.1,79.8,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_02,synthetic_demo
2026-01-03T20:40:00,526,25.3,79.0,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_02,synthetic_demo
2026-01-03T20:50:00,521,25.3,80.9,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_02,synthetic_demo
2026-01-03T21:00:00,516,25.5,79.1,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_02,synthetic_demo
2026-01-03T21:10:00,516,25.6,79.8,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_02,synthetic_demo
2026-01-03T21:20:00,532,25.2,76.6,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_02,synthetic_demo
2026-01-03T21:30:00,528,23.8,79.9,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_02,synthetic_demo
2026-01-03T21:40:00,531,24.6,80.0,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_02,synthetic_demo
2026-01-03T21:50:00,520,24.3,82.3,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_02,synthetic_demo
2026-01-03T22:00:00,537,24.3,78.7,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_02,synthetic_demo
2026-01-03T22:10:00,536,24.5,81.1,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_02,synthetic_demo
2026-01-03T22:20:00,528,22.9,80.8,DEMO_plant_1,dry,NO_WATER,DEMO_SYNTHETIC_session_02,synthetic_demo
2026-01-03T22:30:00,534,23.2,80.8,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_02,synthetic_demo
2026-01-03T22:40:00,539,23.5,83.3,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_02,synthetic_demo
2026-01-03T22:50:00,539,22.5,76.1,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_02,synthetic_demo
2026-01-03T23:00:00,538,23.5,76.9,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_02,synthetic_demo
2026-01-03T23:10:00,541,22.9,77.1,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_02,synthetic_demo
2026-01-03T23:20:00,541,22.9,74.6,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_02,synthetic_demo
2026-01-03T23:30:00,544,22.1,80.4,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_02,synthetic_demo
2026-01-03T23:40:00,553,22.5,84.2,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_02,synthetic_demo
2026-01-03T23:50:00,530,22.4,81.2,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_02,synthetic_demo
2026-01-04T00:00:00,545,22.0,83.2,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_02,synthetic_demo
2026-01-04T00:10:00,548,21.8,86.1,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_02,synthetic_demo
2026-01-04T00:20:00,550,21.7,87.0,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_02,synthetic_demo
2026-01-04T00:30:00,546,21.1,83.5,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_02,synthetic_demo
2026-01-04T00:40:00,539,21.2,87.6,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_02,synthetic_demo
2026-01-04T00:50:00,552,21.1,83.9,DEMO_plant_1,dry,WATER,DEMO_SYNTHETIC_session_02,synthetic_demo
